CONTROL_SOBOLEVSKY;KIREYEVSKY;PESENNIKI;RUSCORPORA;RUSSKIE_PESNI;SOBOLEVSKY_FULL
отец;1.75902215739807;0.0300751750131876;-1.10052784020672;-0.646868287966907;-0.391300955989501;0.349599751751875
голова;0.464718499567262;1.16376829101118;-0.696158885530034;-0.781657280505381;-1.15299573289976;1.00232510835673
который;-0.666267470716097;-0.442128440715171;0.700115224126644;1.72499907900001;-0.776582053741385;-0.540136337954005
теперь;-0.828270848565997;-0.730683654889945;-0.308713362953656;1.14075720186796;1.39283337427008;-0.665922709728446
горе;0.436025574277538;0.0590344655652893;-0.491377979378757;-1.56589462120803;1.44918722779964;0.113025332944311
огонь;-0.423062410944554;-0.493788360415701;-0.847259847388161;1.5778230095923;0.915477379323153;-0.729189770167036
младой;0.777296326264887;-0.0421148701780077;1.32261925354186;-1.25764001156328;-1.00955885521493;0.209398157149483
мать;1.6029751962123;0.379344449062886;-0.576409034897751;-1.37119364057167;-0.20912175020819;0.174404780402432
спать;0.470379568991004;0.690125868206302;0.910773645482444;-1.21071189885403;-1.33495189378856;0.474384709962849
забывать;0.317063669609557;-0.979688343079765;0.348740912919977;0.289294295216718;1.37868919352999;-1.35409972819648
ум;0.0986736819661933;-1.01098571560679;0.353408059321974;1.76338393619409;-0.666913140847435;-0.537566821028027
много;-1.08147167922692;-0.304217220337441;-0.160430119280003;-0.179886280728607;1.90947932072491;-0.183474021151938
три;0.557103323156442;0.979579361820322;-0.0956477159467693;-1.07054352463866;-1.30466885093845;0.934177406547114
река;1.144814436719;0.57993944928764;0.254037754291943;-1.54104817764544;-0.858362077094936;0.420618614441797
волна;-0.692277548356825;-0.405626211637337;-0.547640935272759;1.85677940802088;0.435847673195973;-0.647082385949935
сад;1.2596667455559;0.739064807203917;0.207813309366511;-1.34031072362331;-1.00417875686929;0.137944618366264
плакать;1.3671607203173;1.04256660436557;-0.68335727535498;-1.18877957197675;-0.366903961743452;-0.170686515607686
батюшка;1.57536834669197;0.27624909579937;0.0634703435625268;-1.2520463092993;-0.901801618391969;0.238760141637405
бежать;-0.96590184598436;1.10036817310016;-0.941584228795989;0.789669085056227;-0.811614897445261;0.829063714069225
тоска;-0.609417845632208;-0.29046292490992;-0.318659002689111;-0.314442116826185;2.02522186071856;-0.492239970661136
счастие;-0.709473912469896;-0.630919504862991;-0.450817299939674;0.854789944460072;1.63573840040757;-0.699317627595086
путь;-0.229437881828313;-0.452258603769769;-0.982389799472222;1.65294295958159;0.728568267546017;-0.717424942057305
такой;0.788484938560348;-0.636852566795569;-1.08645463149961;1.59840959395377;-0.424635840745896;-0.238951493473043
муж;1.87063762441324;-0.13317384522937;-0.115903137644391;-0.861510062277634;-0.848270972385636;0.0882203931237914
тогда;-0.798799190955769;-0.809136353706798;-0.312830081109443;0.94279395061489;1.5478250184674;-0.569853343310278
лежать;0.261553370193127;1.31709533612561;0.253742861666789;-1.47885519504935;-0.841206896520061;0.487670523583881
глядеть;1.50418889767572;0.330252302597854;-1.04301836439707;-0.8241236642702;0.672379141528748;-0.639678313135049
черный;-0.339085169839644;0.202566232369682;1.7536107991215;-1.31111729211598;-0.191707834970863;-0.11426673456469
ваш;0.0738717545206758;0.0534071494566578;-0.561323641655841;1.84354670578457;-1.08197376579654;-0.327528202309523
находить;-1.89626684570168;-0.135853266606769;0.335768977829368;0.629434868177737;0.925651784581432;0.141264481719908
век;0.336593667297966;-1.05713377477241;-0.345913238403555;1.35758610419148;0.793608190636355;-1.08474094894984
время;-0.958881367843637;-0.571407492628627;-0.443293380015148;0.69912808435523;1.69944979544447;-0.424995639312288
приходить;0.601569214515596;0.758410561392152;-0.221547154713847;-1.3169947562279;-0.97453925396318;1.15310138899718
лицо;1.2988723139432;0.418813341894844;0.861424110972236;-1.17972618186032;-0.588823571875094;-0.810560013074861
прекрасный;-0.981951041942499;-0.479514019073282;1.1354701453119;1.38092683057241;-0.364453040849766;-0.690478874018759
темный;0.705465075674922;0.722926521309332;-1.02656651383021;-1.32434569280664;1.07217920811898;-0.149658598466385
высокий;1.50792453987009;0.228195365557258;-0.0661084438882439;-1.15573947500179;-1.03229680197112;0.518024815433798
гость;1.52238979801069;0.457576190252382;-0.174564970843182;-1.26180268583571;-0.864498420452002;0.320900088867827
девка;0.313679993122095;1.25783172068813;0.630891159400386;-1.31340720242374;-1.07744547881216;0.188449808025288
брат;1.66093547899059;0.563988239396993;-1.0389539241936;-0.293429889479342;-0.870162924144437;-0.0223769805702017
старый;1.71308984421894;-0.0652291397222229;0.259352434210647;-1.05050589772099;-0.939855512135936;0.083148271149566
ждать;-1.3390303432658;-0.194453482957906;0.0366390269125945;0.962928350262144;1.29118446160905;-0.75726801256008
хороший;0.883064695598125;0.907788258476062;0.409690994851016;-1.20513313300522;-1.29786267231712;0.302451856397132
про;0.127209345590974;1.16204166929015;0.121533434588276;-1.50530515013591;-0.773804777732698;0.868325478399203
скоро;-0.808492944860388;-0.617043873191205;0.0213589635063135;-0.0315098604915657;1.9289481743475;-0.493260459310655
чистый;1.63317121776059;0.577641509539871;-0.675983846850337;-1.22103821981238;-0.125580197092332;-0.188210463545418
или;-1.26556479372208;-0.893307476428028;0.60340946529884;1.04527668090787;0.966955493363734;-0.456769369420337
цветок;-0.76270443802163;-0.658967212518213;0.544799267254447;-0.387544153048135;1.8021810995198;-0.537764563186267
живой;-0.1603139105804;-0.75734063766778;-0.696395231228029;1.87231264100309;0.304956009766826;-0.56321887129371
немой;-0.0967686975959517;-1.110981792703;-0.249182920976024;1.76051053476006;0.372036919400255;-0.675614042885342
кровь;-0.491960651961367;-0.678548144373879;-0.700111516207271;1.63434903043687;0.862575761176192;-0.626304479070549
давно;0.256705559425614;-0.888324439980972;-0.697055733563856;1.32684381376228;0.975230304961314;-0.973399504604381
смерть;-1.01493368173366;-0.375574457474014;-0.501315357034115;1.48683568844199;1.00400760768774;-0.599019799887939
дух;-0.590804519956171;-0.595722906969473;0.0571996354974761;1.97202646539772;-0.265090687262447;-0.577607986707108
ветер;0.177127014829161;-0.53431246277632;-0.302035627005853;-0.50020749677263;1.93425587741038;-0.774827305684735
дело;-0.60687682445038;-0.421772439239043;1.86902531509011;0.387240908330523;-0.782739945260871;-0.444877014470339
лететь;-0.761377035225494;-0.814603919223585;-0.138424596451225;0.342730847152899;1.84328150086615;-0.471606797118748
ка;0.40717022492524;0.562854705856047;-0.621884261863335;-1.0442379872058;-0.834735818410917;1.53083313669876
первый;1.14450290875603;0.958275499649594;-0.419679839198833;-0.284390637029876;-1.57588691384136;0.17717898166444
светлый;-0.297323218156495;-0.825046159297146;-0.739769052239787;0.951019790118555;1.54278796626315;-0.631669326688275
народ;-0.646176631015575;-0.173552277473828;-0.619625817170988;1.98972412644157;-0.445396153011157;-0.104973247770022
двор;0.894159302789719;0.530077583586635;0.720946510296009;-1.23294605952399;-1.31153919690106;0.399301859752687
смотреть;-0.234854680268415;-0.821841976640547;-0.884867652140809;1.79438873421602;0.431195832899067;-0.284020258065319
будто;0.709233695711926;-0.707368659423813;-1.20069993541414;0.664909900383422;1.25950813606999;-0.725583137327385
раз;-0.944696195213378;-0.345960069439351;-0.539568736963285;1.82301731004849;0.435638693365212;-0.428431001797683
солнце;-0.647612496712046;-0.464671716963297;-0.445697163911784;0.166383990804386;1.95478181714472;-0.563184430361982
надежда;-0.636031160958828;-0.769628154513484;-0.21124633163506;1.9075695529814;0.227124420944301;-0.517788326818328
чужой;1.90251518300352;0.100567767960707;-0.510719326267722;-0.953437614831081;-0.103294468747905;-0.435631541117522
перед;-0.866168280822465;-0.108970766792214;0.185543554255355;1.87246752762361;-0.777031971527979;-0.305840062736303
красота;-1.13340784477538;-0.720486734869778;1.21200445970251;0.127802988365307;1.14554070103383;-0.631453569456491
мысль;1.85178436563069;-0.5314996405324;-0.325637790581895;0.420765722363097;-0.665147328677477;-0.750265328202019
голос;-1.88873943745241;0.470204396196854;-0.194612240155937;0.712854963739039;0.0894025440395392;0.81088977363292
речь;1.38247431323688;-0.344955025049867;-0.194045433177517;-1.19736552675777;1.02423956046488;-0.670347888716607
дом;1.28397328563826;-1.01674606632321;0.0659796017085909;0.747247142107078;-1.30547793907286;0.225023975942142
нога;0.382724905448786;0.461215261248549;0.399025432283061;0.0211263206938756;-1.98891189312108;0.724819973446808
ясный;-0.000656437063184914;-0.618621191462949;-0.214417103657159;-0.874269268779864;1.93759065391618;-0.229626652953023
сторона;1.89877268767242;0.0981251088874058;-0.416540032128114;-1.00035578560419;-0.435972390167626;-0.144029588659904
пить;-0.25427811841357;0.265727241640983;1.37085383660845;-0.690809588030678;-1.41092085045538;0.719427478650191
гореть;-0.249317213047725;-0.45432398244926;-0.277352638330417;-0.122982172870499;1.97149496594801;-0.867518959250115
пусть;-0.860572641120972;-0.603387949846612;-0.260821562357751;1.08678559043004;1.42414241169577;-0.786145848800476
город;-0.190771234129462;1.10158150228052;-0.501015424575684;-0.989753452157969;-0.794299300244045;1.37425790882664
веселый;-1.27572307685732;-0.239155799008566;1.70916671020176;-0.478572930566116;0.391785527059444;-0.107500430829206
выходить;0.965259164189383;0.533189357364757;0.00552711064280299;-1.37886363349375;-1.03076617289554;0.905654174192344
проходить;0.148303548654418;0.890655300551713;-0.855727578439483;-1.57475905243519;0.648707287952729;0.742820493715808
дума;-0.402351383053796;-0.0028971901482896;-1.28717424305615;0.780115439539492;1.49455509558135;-0.582247718862607
тихий;-1.00906739352939;-0.412175957256073;-0.688289398138144;1.78372149345744;0.39029607022156;-0.0644848147553889
князь;-0.49339358056195;0.525798236156227;-0.739917292981138;-0.219509503536839;-0.850785688652764;1.77780782957646
звезда;-0.618588875676292;-0.396295030242624;-0.869070837694826;1.13837546653652;1.40506164701002;-0.659482369932804
садиться;1.40087201784709;0.762710764435196;-0.345309147616742;-1.0407923914368;-1.0783434522861;0.300862209057354
счастливый;-0.731889310640791;-0.588234949810961;-0.487488691655966;1.54717098311642;0.982576366861108;-0.722134397869811
широкий;0.758075017249595;1.08973216194826;-0.365386111291643;-1.62536385248938;-0.404067828121126;0.547010612704288
прощать;-1.59213016062445;-0.10585582727972;1.5459550721147;0.238332047866247;-0.00184134960468535;-0.0844597824720908
золотой;0.200591307590609;0.0430945623570863;-1.04157316905113;-1.25285802414818;1.34207433547318;0.70867098777844
куда;1.42710130497816;0.28487748468125;-0.933016920706178;-1.34557595281703;0.140818963638652;0.425795120225154
меж;-0.357284293969291;-0.593619106614056;-0.495040308920586;1.99840727337137;-0.02259842733969;-0.52986513652775
большой;0.46710501005854;1.53925106854446;-0.601518288558759;-0.528541104157494;-1.27103223835144;0.394735552464695
чем;-1.20383524860018;-0.367259252835226;0.295738241312242;1.1962158541776;1.01280610868828;-0.933665702742715
верный;-1.22481255899603;-0.278774942823934;-0.923207184079879;0.185796137102956;1.01038622016515;1.23061232863174
страсть;-0.430613569635669;-0.573614120790931;-0.372658569967154;1.96393871580421;0.104778813794671;-0.691831269205133
сладкий;-0.529000190577712;0.356712363741707;-1.53685456880635;0.465989989701192;1.40933647728036;-0.166184071339189
отдавать;1.87812326274722;0.0985800790221968;-0.0996840350807174;-0.958038530327219;-0.697079752257939;-0.221901024103544
искать;-0.798821743171206;-0.00188865231136849;-1.222351803367;1.48556643959866;0.776870813749977;-0.23937505449906
вино;0.00544378361781803;-0.0185587224711589;1.09066898150511;-0.909744371603085;-1.30217250876174;1.13436283771306
воля;-0.971941861429856;0.657395654160461;-0.506471998048452;-0.872808550556975;1.61187310945925;0.0819536464155684
любезный;-0.396399394335239;1.56654975072302;0.734332652607495;-1.21621912657485;-0.60249448128328;-0.0857694011371448
беда;-1.0418218864653;-0.565305930018274;0.280116787530856;-0.083523124800575;1.82660367573596;-0.416069521982667
край;-0.769069712571009;-0.576170003733097;-0.689092645889104;0.870282320728861;1.62289332702647;-0.458843285562122
