"CONTROL_SOBOLEVSKY" "KIREYEVSKY" "PESENNIKI" "RUSCORPORA" "RUSSKIE_PESNI" "SOBOLEVSKY_FULL"
"дым" 0 0.000803761604308162 0 0.0229610678769843 0.0047852613949037 0.00191048243502449
"видно" 0.0375532003671868 0.0200940401077041 0.0244319569997557 0.0169665699697064 0.0430673525541333 0.0128002323146641
"зверь" 0.00417257781857632 0.00562633123015714 0.0146591741998534 0.0207666534644987 0.00957052278980739 0.00725983325309307
"пиво" 0.0751064007343737 0.0305429409637102 0.0488639139995114 0.00214089210974213 0 0.0640011615733205
"беседа" 0.0292080447300342 0.024916609733553 0.0244319569997557 0.0141834102270416 0.0143557841847111 0.0240720786813086
"делать" 0.0166903112743053 0.00723385443877346 0.0195455655998045 0.0189468951712178 0.0239263069745185 0.0112718463666445
"скрывать" 0.0250354669114579 0.00160752320861632 0 0.0217835772166262 0.0191410455796148 0.00324782013954164
"хозяин" 0.0458983560043395 0.0168789936904714 0.0244319569997557 0.011025594365172 0.0143557841847111 0.0364902145089678
"привет" 0 0.00241128481292449 0 0.0218906218221133 0.0215336762770666 0.00324782013954164
"быстро" 0 0 0 0.0228540232714972 0.00957052278980739 0.0011462894610147
"дерево" 0 0.0064300928344653 0.00488639139995114 0.0207666534644987 0.0167484148821629 0.00630459203558083
"сени" 0.0500709338229158 0.029739179359402 0.00977278279990227 0.0109185497596849 0.0047852613949037 0.0343886838304409
"вольный" 0.0125177334557289 0.0200940401077041 0 0.017127136877937 0.0167484148821629 0.0154749077236984
"резвый" 0.00417257781857632 0.0176827552947796 0.00488639139995114 0.0149327224654514 0.0143557841847111 0.0238810304378062
"угрюмый" 0.0166903112743053 0.00401880802154081 0 0.0214089210974213 0 0.00477620608756123
"яркий" 0 0 0 0.0224258448495488 0.031104199066874 0.000382096487004898
"сестрица" 0.0751064007343737 0.0466181730498734 0.0244319569997557 0.00428178421948426 0.0047852613949037 0.0515830257456613
"солдат" 0.00417257781857632 0.0860024916609734 0 0.00513814106338111 0.00717789209235555 0.0431769030315535
"молиться" 0.0166903112743053 0.0128601856689306 0.00488639139995114 0.0180370160245774 0.00957052278980739 0.0133733770451714
"племя" 0.0417257781857632 0.0184865168990877 0.034204739799658 0.0142369325297852 0.0143557841847111 0.0229257892202939
"роса" 0.0250354669114579 0.0434031266326408 0.0195455655998045 0.01461158864899 0.0574231367388444 0.0135644252886739
"точно" 0.00417257781857632 0.000803761604308162 0.00488639139995114 0.0216230103083955 0.0119631534872592 0.00382096487004898
"дороженька" 0.0500709338229158 0.0747498292006591 0.0439775225995602 0.000374656119204873 0.0334968297643259 0.056550280076725
"разум" 0.0751064007343737 0.0321504641723265 0.0488639139995114 0.011025594365172 0.0191410455796148 0.0284661882818649
"словно" 0 0.0329542257766346 0.0146591741998534 0.0145580663462465 0.0885273358057184 0.014901762993191
"безумный" 0.00417257781857632 0 0.00488639139995114 0.0224258448495488 0.00717789209235555 0.000955241217512246
"высота" 0 0 0 0.0225864117577795 0.00717789209235555 0.000573144730507348
"проводить" 0.0250354669114579 0.0168789936904714 0 0.0150397670709385 0.0215336762770666 0.0212063550287719
"воспоминание" 0 0 0 0.0228005009687537 0.00239263069745185 0
"нестись" 0 0.00321504641723265 0 0.0219976664276004 0.0119631534872592 0.0011462894610147
"частый" 0.0542435116414921 0.0683197363661938 0.0586366967994136 0.00224793671522924 0.0191410455796148 0.0508188327716515
"шляпа" 0.0292080447300342 0.0369730337981755 0.00977278279990227 0.0057268863935602 0.00717789209235555 0.0496725433106368
"есть" 0.0292080447300342 0.0168789936904714 0.0146591741998534 0.0127383080529657 0.00717789209235555 0.0290393330123723
"скорбь" 0 0.000803761604308162 0 0.0219976664276004 0.00957052278980739 0.00152838594801959
"ступать" 0.0292080447300342 0.0152714704818551 0.034204739799658 0.0138622764105803 0.00957052278980739 0.0244541751683135
"таков" 0.0166903112743053 0.0184865168990877 0.0390911311996091 0.0131664864749141 0.0191410455796148 0.0257915128728306
"ключ" 0.0292080447300342 0.0225053249206285 0.0293183483997068 0.0133270533831448 0.0119631534872592 0.0244541751683135
"против" 0.0292080447300342 0.0289354177550938 0.0244319569997557 0.0129523972639399 0.00957052278980739 0.024645223411816
"вор" 0.00417257781857632 0.0626934051360366 0.0195455655998045 0.00690437705391837 0.0047852613949037 0.0397380346485094
"песок" 0.0125177334557289 0.0321504641723265 0.0195455655998045 0.0119354735118124 0.0143557841847111 0.0278930435513576
"пленять" 0 0 0.00488639139995114 0.0223723225468053 0.0047852613949037 0.000191048243502449
"пока" 0 0.0120564240646224 0.0146591741998534 0.0198567743178583 0.00717789209235555 0.00573144730507348
"ретивый" 0.0667612450972211 0.034561748985251 0.034204739799658 0.00519166336612466 0.126809426964948 0.0393559381615045
"вдова" 0.0584160894600684 0.0522445042800305 0.034204739799658 0.00487052954966334 0.00957052278980739 0.0458515784405878
"забвение" 0 0 0 0.0224258448495488 0.00239263069745185 0
"скакать" 0.0166903112743053 0.0152714704818551 0.0195455655998045 0.0147721555572207 0.0143557841847111 0.0212063550287719
"хлеб" 0.0166903112743053 0.0136639472732388 0.00488639139995114 0.013059441869427 0.0143557841847111 0.02808409179486
"мила" 0.0584160894600684 0 0.073295870999267 0.00717198856763613 0.0287115683694222 0.0464247231710952
"нету" 0.0667612450972211 0.0450106498412571 0.0244319569997557 0.00369303888930517 0.0239263069745185 0.0500546397976417
"поставлять" 0.0333806225486105 0.0192902785033959 0.0195455655998045 0.0123101296310172 0.00717789209235555 0.0282751400383625
"приводить" 0.00417257781857632 0.0200940401077041 0.0195455655998045 0.0138622764105803 0.0143557841847111 0.0233078857072988
"рассказывать" 0.0166903112743053 0.00884137764738978 0 0.0164848692450144 0.031104199066874 0.0154749077236984
"сладко" 0 0.00723385443877346 0.00977278279990227 0.0200173412260889 0.0239263069745185 0.00401201311355143
"господин" 0.00417257781857632 0.0168789936904714 0.0195455655998045 0.0148256778599642 0.00239263069745185 0.0212063550287719
"нибудь" 0 0.00160752320861632 0 0.0212483541891906 0.0119631534872592 0.00210153067852694
"пьяный" 0.0333806225486105 0.0329542257766346 0.0537503053994625 0.00786777850330233 0.00239263069745185 0.039546986405007
"серый" 0.00834515563715263 0.0281316561507857 0.00488639139995114 0.00909879146640405 0.00239263069745185 0.0393559381615045
"воспевать" 0.0166903112743053 0.0120564240646224 0.0537503053994625 0.0159496462175789 0 0.0164301489412106
"дыхание" 0 0 0.00488639139995114 0.0219441441248568 0.00717789209235555 0
"забава" 0 0.0120564240646224 0.0146591741998534 0.020124385831576 0.0047852613949037 0.00343886838304409
"мед" 0.0125177334557289 0.0474219346541816 0.0293183483997068 0.00872413534719918 0.0047852613949037 0.0345797320739433
"семья" 0.0292080447300342 0.0064300928344653 0.00488639139995114 0.0187328059602436 0.00239263069745185 0.00897926744461511
"ад" 0 0.00160752320861632 0 0.0217300549138826 0 0.000955241217512246
"блаженный" 0 0 0 0.0220511887303439 0.00239263069745185 0
"легко" 0 0.00160752320861632 0.00488639139995114 0.0202314304370631 0.0239263069745185 0.00420306135705388
"отчизна" 0 0 0 0.0218906218221133 0.00957052278980739 0
"сияние" 0 0 0 0.0219976664276004 0.00239263069745185 0.000191048243502449
"сладостный" 0 0 0 0.0218906218221133 0.00717789209235555 0
"щит" 0 0.000803761604308162 0 0.0217300549138826 0.0119631534872592 0
"юность" 0 0 0 0.0216765326111391 0.0167484148821629 0
"спокойный" 0 0.000803761604308162 0 0.0218370995193697 0 0.000382096487004898
"весть" 0.0125177334557289 0.0136639472732388 0.0146591741998534 0.0160031685203224 0.0382820911592296 0.0137554735321763
"солнышко" 0.0417257781857632 0.0417956034240244 0.0537503053994625 0.00497757415515045 0.153128364636918 0.0343886838304409
"близко" 0.00834515563715263 0.0192902785033959 0.0146591741998534 0.0153073785846562 0.00717789209235555 0.0173853901587229
"пыль" 0.00834515563715263 0.0128601856689306 0.00488639139995114 0.019053939776705 0.0191410455796148 0.00496725433106368
"стремиться" 0 0 0 0.0217835772166262 0.0047852613949037 0
"искусство" 0 0 0 0.0218370995193697 0 0
"скрываться" 0 0.00562633123015714 0.00977278279990227 0.0193215512904227 0.0358894604617777 0.00439410960055633
"битва" 0 0 0 0.0216230103083955 0.0047852613949037 0.000191048243502449
"слабый" 0 0 0 0.0217300549138826 0.00239263069745185 0
"призрак" 0 0 0 0.0216765326111391 0.00239263069745185 0
"румяный" 0.0250354669114579 0.0393843186110999 0.0488639139995114 0.0119354735118124 0.00717789209235555 0.0219705480027817
"объятие" 0 0 0 0.0214624434001649 0.00957052278980739 0
"рыцарь" 0 0 0 0.0216765326111391 0 0
"бранить" 0.0876241341901026 0.0377767954024836 0.0195455655998045 0.00706494396214903 0.0215336762770666 0.0364902145089678
"глухой" 0 0.00160752320861632 0 0.0204455196480373 0.0167484148821629 0.00248362716553184
"изменять" 0 0.00321504641723265 0.0244319569997557 0.0199638189233454 0.0263189376719703 0.00210153067852694
"родина" 0 0.00482256962584897 0 0.0195891628041405 0.0502452446464888 0.00210153067852694
"скука" 0.0208628890928816 0.00803761604308162 0.00977278279990227 0.0183046275382952 0.0143557841847111 0.00745088149659552
"таинственный" 0 0 0 0.0216230103083955 0 0
"даль" 0 0.00321504641723265 0 0.019642685106884 0.0239263069745185 0.00420306135705388
"невольно" 0 0.000803761604308162 0 0.0213553987946777 0.0047852613949037 0
"ужас" 0 0.000803761604308162 0 0.0214624434001649 0 0
"бережок" 0.0542435116414921 0.0618896435317285 0.0390911311996091 0.000321133816461319 0.0119631534872592 0.0557860871027152
"предо" 0 0.00401880802154081 0 0.0204455196480373 0.0143557841847111 0.00152838594801959
"се" 0.00834515563715263 0.000803761604308162 0.00488639139995114 0.0201779081343196 0 0.00382096487004898
"оба" 0 0.00803761604308162 0 0.0197497297123711 0.0047852613949037 0.00362991662654654
"суровый" 0 0.000803761604308162 0.00977278279990227 0.0209272203727293 0.0047852613949037 0.000764192974009797
"дно" 0.00834515563715263 0.0064300928344653 0 0.017608837602629 0.0047852613949037 0.0110807981231421
"сие" 0 0.00241128481292449 0.00977278279990227 0.0198567743178583 0.00239263069745185 0.00420306135705388
"совсем" 0 0.00964513925169795 0.00488639139995114 0.0187328059602436 0.0143557841847111 0.00573144730507348
"жестокий" 0 0.000803761604308162 0.0195455655998045 0.0204990419507809 0.0191410455796148 0.000191048243502449
"холостой" 0.0584160894600684 0.054655789092955 0.0586366967994136 0.000963401449383958 0.00717789209235555 0.0538756046676907
"бессмертный" 0 0 0 0.0211413095837035 0 0
"стадо" 0.0125177334557289 0.00884137764738978 0.0488639139995114 0.017127136877937 0.0167484148821629 0.00840612271410777
"сюда" 0.0125177334557289 0.0104489008560061 0.0244319569997557 0.0152538562819127 0.00717789209235555 0.0164301489412106
"длинный" 0 0 0 0.0203919973452938 0.0119631534872592 0.00152838594801959
"чувствовать" 0 0.00321504641723265 0.00488639139995114 0.0202849527398067 0.00239263069745185 0.00171943419152204
"глупый" 0.0292080447300342 0.0200940401077041 0.00488639139995114 0.0141834102270416 0.0047852613949037 0.0177674866457278
"лихой" 0.0542435116414921 0.0152714704818551 0.00977278279990227 0.0111326389706591 0.0382820911592296 0.0257915128728306
"маленький" 0.0125177334557289 0.0337579873809428 0.00488639139995114 0.00931288067737826 0.0119631534872592 0.0320961049084115
"блестящий" 0 0 0 0.0208736980699858 0.0047852613949037 0
"боле" 0.0125177334557289 0.000803761604308162 0.00488639139995114 0.0193750735931663 0.0119631534872592 0.00382096487004898
"чудесный" 0 0 0 0.0209272203727293 0.00239263069745185 0
"голубь" 0.137695068013018 0.0442068882369489 0.073295870999267 0.00380008349479228 0.0143557841847111 0.0403111793790168
"приезжать" 0.0834515563715263 0.0208978017120122 0.0293183483997068 0.00829595692525075 0.00717789209235555 0.0343886838304409
"совет" 0.0208628890928816 0.0112526624603143 0.00977278279990227 0.0174482706943984 0 0.00821507447060532
"встреча" 0.0250354669114579 0.0120564240646224 0.00977278279990227 0.0122566073282737 0.0119631534872592 0.0252183681423233
"сторонушка" 0.133522490194442 0.0522445042800305 0.0390911311996091 0.000374656119204873 0.0526378753439407 0.0487173020931246
"кручина" 0.108487023282984 0.0353655105895591 0.0537503053994625 0.00487052954966334 0.0909199665031702 0.034006587343436
"глубина" 0 0.000803761604308162 0 0.0204990419507809 0.00239263069745185 0.000382096487004898
"вздох" 0.00417257781857632 0.0128601856689306 0.00977278279990227 0.0174482706943984 0.0358894604617777 0.00496725433106368
"зайти" 0.0166903112743053 0.0474219346541816 0.0146591741998534 0.00535223027435532 0.00717789209235555 0.0414574688400315
"замок" 0 0.0064300928344653 0 0.0189468951712178 0.00239263069745185 0.00439410960055633
"истина" 0 0.00160752320861632 0.00488639139995114 0.0188933728684743 0.00239263069745185 0.00534935081806858
"коль" 0 0.00241128481292449 0.0293183483997068 0.0187328059602436 0.0502452446464888 0.000955241217512246
"невеста" 0.0417257781857632 0.00803761604308162 0 0.0117213843008382 0.0263189376719703 0.0257915128728306
"окошечко" 0.0625886672786447 0.0538520274886469 0.0635230881993648 0.000481700724691979 0.0191410455796148 0.0521561704761686
"платок" 0.0208628890928816 0.0578708355101877 0.0244319569997557 0.00449587343045847 0.00957052278980739 0.0410753723530266
"ухо" 0.00417257781857632 0.000803761604308162 0.0146591741998534 0.0183581498410388 0.00957052278980739 0.00630459203558083
"худой" 0.0667612450972211 0.0385805570067918 0.0195455655998045 0.0057268863935602 0.0047852613949037 0.0397380346485094
"черта" 0 0 0.00488639139995114 0.0203919973452938 0 0.000573144730507348
"баба" 0.0292080447300342 0.0208978017120122 0.0830686537991693 0.00519166336612466 0.0119631534872592 0.0443231924925682
"покров" 0 0.00321504641723265 0 0.0198567743178583 0.00239263069745185 0.00152838594801959
"ванюша" 0.0125177334557289 0.0715347827834264 0 0.000749312238409745 0 0.0529203634501784
"картина" 0 0.000803761604308162 0 0.0202314304370631 0 0.000764192974009797
"наставать" 0 0.00482256962584897 0 0.0188398505657307 0.0215336762770666 0.00286572365253674
"томный" 0 0.000803761604308162 0.00488639139995114 0.0200173412260889 0.00957052278980739 0.000382096487004898
"чрез" 0.00417257781857632 0.00321504641723265 0.00488639139995114 0.0174482706943984 0.0143557841847111 0.00840612271410777
"деревня" 0.0333806225486105 0.0241128481292449 0.0537503053994625 0.0102227598240187 0.0143557841847111 0.0257915128728306
"исполнять" 0 0.00160752320861632 0 0.0197497297123711 0.0047852613949037 0.00152838594801959
"сверкать" 0.00417257781857632 0 0 0.0201779081343196 0.0047852613949037 0.000191048243502449
"смех" 0.00834515563715263 0.000803761604308162 0.0146591741998534 0.0189468951712178 0.00717789209235555 0.00343886838304409
"бор" 0.0458983560043395 0.0369730337981755 0.0146591741998534 0.00845652383348141 0.047852613949037 0.0271288505773478
"достойный" 0 0 0 0.0203384750425502 0 0
"грустно" 0.00417257781857632 0.0120564240646224 0.00977278279990227 0.0162172577312966 0.0598157674362962 0.00554039906157103
"молчание" 0 0 0 0.0200708635288325 0 0
"русь" 0 0.00884137764738978 0.0195455655998045 0.0161102131258095 0.0334968297643259 0.00840612271410777
"страшно" 0 0 0 0.0198032520151147 0.0047852613949037 0.000382096487004898
"безмолвный" 0 0 0 0.0199102966206018 0.00239263069745185 0
"волк" 0.00834515563715263 0.0104489008560061 0 0.0163778246395273 0.0215336762770666 0.00802402622710287
"вон" 0.0166903112743053 0.024916609733553 0.0537503053994625 0.0115608173926075 0.0143557841847111 0.0198690173242547
"крепкий" 0.0166903112743053 0.0160752320861632 0.0244319569997557 0.0117749066035817 0.0622083981337481 0.0185316796197376
"доля" 0.00417257781857632 0.0160752320861632 0 0.0162707800340402 0.0430673525541333 0.00534935081806858
"полк" 0 0.0273278945464775 0 0.0122566073282737 0 0.0206332102982645
"хотеться" 0.0166903112743053 0.034561748985251 0.00488639139995114 0.00920583607189116 0.031104199066874 0.026364657603338
"довольно" 0.00417257781857632 0.00241128481292449 0.00488639139995114 0.0184116721437823 0.00717789209235555 0.00343886838304409
"служба" 0 0.0168789936904714 0.00977278279990227 0.00952696988835248 0.0239263069745185 0.030185622473387
"сударь" 0.0500709338229158 0.0409918418197163 0.0488639139995114 0.00283668204540832 0.0119631534872592 0.0454694819535829
"ведать" 0.0125177334557289 0.0112526624603143 0.0146591741998534 0.0127383080529657 0.031104199066874 0.0185316796197376
"ерема" 0 0.0200940401077041 0 0 0 0.0655295475213401
"кость" 0.00417257781857632 0.00241128481292449 0.00977278279990227 0.017608837602629 0.00717789209235555 0.00573144730507348
"четыре" 0.0417257781857632 0.0417956034240244 0.0195455655998045 0.00626210942099573 0.00957052278980739 0.0345797320739433
"фома" 0 0 0 0.000535223027435532 0 0.0682042229303744
"подумать" 0.0166903112743053 0.0168789936904714 0.0146591741998534 0.0131664864749141 0.0143557841847111 0.0164301489412106
"россия" 0 0.00401880802154081 0 0.0191609843821921 0 0.000573144730507348
"свекор" 0.0876241341901026 0 0.0293183483997068 0.000321133816461319 0.00239263069745185 0.0634280168428131
"вслед" 0.00417257781857632 0.000803761604308162 0 0.0172341814834241 0.00717789209235555 0.00725983325309307
"вождь" 0 0 0 0.0194821181986534 0 0
"ловить" 0.0208628890928816 0.0144677088775469 0.0244319569997557 0.0134340979886319 0.00717789209235555 0.0156659559672008
"стан" 0.00417257781857632 0.000803761604308162 0.00488639139995114 0.0184651944465259 0.00717789209235555 0.00248362716553184
"жребий" 0 0 0 0.0192680289876792 0.00239263069745185 0.000191048243502449
"лев" 0 0 0 0.0192680289876792 0 0.000382096487004898
"садик" 0.129349912375866 0.0675159747618856 0.0195455655998045 0.000963401449383958 0.0119631534872592 0.0420306135705388
"удел" 0 0 0 0.0191609843821921 0.00717789209235555 0.000191048243502449
"цель" 0 0 0 0.0193215512904227 0 0
"невинный" 0 0 0 0.0192680289876792 0 0
"суета" 0 0 0 0.0192145066849356 0.00239263069745185 0
"боярин" 0.0417257781857632 0.0241128481292449 0.0293183483997068 0.00578040869630375 0.0119631534872592 0.0382096487004898
"нейти" 0.0375532003671868 0.0361692721938673 0.0439775225995602 0.00470996264143268 0.0191410455796148 0.0382096487004898
"помогать" 0.0375532003671868 0.00723385443877346 0.0146591741998534 0.0137552318050932 0.00957052278980739 0.0147107147496886
"постоять" 0.0417257781857632 0.0225053249206285 0.0439775225995602 0.00797482310878943 0.0143557841847111 0.0299945742298845
"дуня" 0 0.0474219346541816 0 0.000321133816461319 0.0215336762770666 0.0542577011546956
"книга" 0 0.00321504641723265 0 0.0184116721437823 0 0.00191048243502449
"мгновение" 0 0 0 0.019053939776705 0.00239263069745185 0
"творение" 0 0 0 0.019053939776705 0 0
"одевать" 0.0166903112743053 0.00321504641723265 0.00977278279990227 0.0160031685203224 0.0167484148821629 0.00745088149659552
"поздно" 0 0.0265241329421694 0.0244319569997557 0.0113467281816333 0.0334968297643259 0.0173853901587229
"умный" 0.0125177334557289 0.00562633123015714 0 0.0154679454928869 0.00957052278980739 0.00993450866212736
"болеть" 0.0292080447300342 0.0506369810714142 0.00977278279990227 0.00246202592620345 0.0358894604617777 0.0422216618140413
"колено" 0.00834515563715263 0.0120564240646224 0.00488639139995114 0.0151468116764256 0.00239263069745185 0.00993450866212736
"богиня" 0 0 0 0.0188933728684743 0 0
"восток" 0 0.00321504641723265 0 0.0183046275382952 0.00239263069745185 0.0011462894610147
"кольцо" 0.0166903112743053 0.00884137764738978 0 0.0106509382459671 0.112453642780237 0.0175764384022253
"отдыхать" 0.00417257781857632 0.00241128481292449 0 0.0172877037861677 0.0215336762770666 0.00324782013954164
"подарить" 0.0250354669114579 0.0225053249206285 0.0439775225995602 0.00636915402648284 0.0382820911592296 0.0334334426129286
"создание" 0 0 0 0.0188933728684743 0 0
"восставать" 0 0.00321504641723265 0 0.0170736145751935 0.00239263069745185 0.00534935081806858
"воротиться" 0.091796712008679 0.0466181730498734 0.0244319569997557 0.00588745330179086 0.0334968297643259 0.0271288505773478
"поди" 0.0417257781857632 0.0337579873809428 0.0439775225995602 0.00369303888930517 0.00717789209235555 0.0416485170835339
"реченька" 0.0458983560043395 0.0466181730498734 0.0537503053994625 0.000428178421948426 0.0334968297643259 0.0475710126321099
"рубль" 0.0125177334557289 0.0217015633163204 0.0244319569997557 0.00396065040302294 0.00239263069745185 0.0458515784405878
"старина" 0.00417257781857632 0 0 0.0175553152998855 0.0047852613949037 0.00343886838304409
"удар" 0 0.00160752320861632 0 0.0183046275382952 0 0.000955241217512246
"бывало" 0 0.00241128481292449 0 0.0179834937218339 0.00717789209235555 0.0011462894610147
"ветвь" 0 0.00241128481292449 0 0.0181440606300645 0.0047852613949037 0.000764192974009797
"мечтание" 0 0 0 0.018572239052013 0.00239263069745185 0
"поклон" 0.0125177334557289 0.0233090865249367 0 0.0118819512090688 0.0167484148821629 0.0166211971847131
"послушать" 0.00834515563715263 0.0104489008560061 0.0195455655998045 0.0123636519337608 0.00957052278980739 0.0179585348892302
"проливать" 0.0250354669114579 0.0128601856689306 0.00977278279990227 0.0142369325297852 0.00957052278980739 0.0103166051491323
"веять" 0 0.00321504641723265 0.0195455655998045 0.0160031685203224 0.0191410455796148 0.00611354379207838
"лента" 0.0625886672786447 0.0321504641723265 0.034204739799658 0.00487052954966334 0.0430673525541333 0.0336244908564311
"мучение" 0 0.000803761604308162 0.0146591741998534 0.0181440606300645 0.00239263069745185 0.000573144730507348
"шатер" 0.00834515563715263 0.0200940401077041 0 0.0103833267322493 0.0047852613949037 0.0236899821943037
"мольба" 0 0 0 0.0184116721437823 0.0047852613949037 0
"нужда" 0.00834515563715263 0.00884137764738978 0.00977278279990227 0.0164313469422708 0.0167484148821629 0.00324782013954164
"посадить" 0.0125177334557289 0.0353655105895591 0.0195455655998045 0.00369303888930517 0.00957052278980739 0.0424127100575437
"пустынный" 0 0 0 0.0184651944465259 0.00239263069745185 0
"разговор" 0.00417257781857632 0.0064300928344653 0.00977278279990227 0.0163243023367837 0.00957052278980739 0.00496725433106368
"случаться" 0.00834515563715263 0.00321504641723265 0 0.01461158864899 0.0119631534872592 0.0118449910971519
"сто" 0 0.0152714704818551 0.0146591741998534 0.0126847857502221 0 0.0166211971847131
"древо" 0.00834515563715263 0.0273278945464775 0 0.0128453526584528 0.00717789209235555 0.0126091840711617
"ребята" 0.00834515563715263 0.0450106498412571 0.0293183483997068 0.00347894967833096 0.00239263069745185 0.0410753723530266
"чисто" 0.0417257781857632 0.0321504641723265 0.0244319569997557 0.00326486046735675 0.0167484148821629 0.0424127100575437
"житие" 0.0709338229157974 0.0241128481292449 0.0488639139995114 0.00642267632922639 0.0334968297643259 0.0292303812558747
"младенец" 0 0.000803761604308162 0 0.0175553152998855 0.00239263069745185 0.00267467540903429
"приятный" 0.00834515563715263 0.00723385443877346 0.0390911311996091 0.0163778246395273 0.0119631534872592 0.00248362716553184
"сорвать" 0.0125177334557289 0.0305429409637102 0.00488639139995114 0.0099551483103009 0.0191410455796148 0.0204421620547621
"близ" 0.00834515563715263 0.00241128481292449 0 0.0169130476669628 0.0239263069745185 0.00210153067852694
"мечтать" 0 0 0 0.018090538327321 0.00957052278980739 0
"молить" 0 0.00321504641723265 0 0.0175017929971419 0.00717789209235555 0.00152838594801959
"объять" 0 0 0 0.0183046275382952 0 0
"строгий" 0 0.000803761604308162 0 0.0179834937218339 0 0.000955241217512246
"ванюшка" 0.00417257781857632 0.0498332194671061 0.0293183483997068 0.00016056690823066 0.0047852613949037 0.0510098810151539
"дарить" 0.0208628890928816 0.0225053249206285 0.00977278279990227 0.00920583607189116 0.0382820911592296 0.022543692733289
"пол" 0.0166903112743053 0.0104489008560061 0.00488639139995114 0.0120425181172995 0.00717789209235555 0.0181495831327327
"смело" 0 0.00803761604308162 0.00488639139995114 0.0164313469422708 0.00717789209235555 0.00382096487004898
"завтра" 0.00417257781857632 0.0112526624603143 0.00977278279990227 0.0148256778599642 0.0167484148821629 0.00745088149659552
"озарять" 0 0 0 0.0181440606300645 0 0
"наука" 0 0.00884137764738978 0 0.0169665699697064 0 0.00171943419152204
"склонять" 0 0.00241128481292449 0 0.0175553152998855 0.0047852613949037 0.000764192974009797
"выбирать" 0.0500709338229158 0.0144677088775469 0.00977278279990227 0.00636915402648284 0.0191410455796148 0.0338155390999335
"душечка" 0.0500709338229158 0.0466181730498734 0.0586366967994136 0.000321133816461319 0.0167484148821629 0.0460426266840903
"купец" 0.00417257781857632 0.0393843186110999 0.0146591741998534 0.00760016698958456 0.0143557841847111 0.0257915128728306
"перстень" 0.0292080447300342 0.0329542257766346 0.0146591741998534 0.00454939573320203 0.0239263069745185 0.0362991662654654
"вечор" 0.0542435116414921 0.0305429409637102 0.0488639139995114 0.00123101296310172 0.0215336762770666 0.0462336749275927
"вперед" 0.0125177334557289 0.00884137764738978 0 0.016056690823066 0.00239263069745185 0.00382096487004898
"дочка" 0.091796712008679 0.0498332194671061 0.0146591741998534 0.00444235112771492 0.00957052278980739 0.0307587672038943
"несчастие" 0.0125177334557289 0.0168789936904714 0.034204739799658 0.0114537727871204 0.0167484148821629 0.0158570042107033
"одежда" 0 0 0 0.0178229268136032 0.00239263069745185 0.000191048243502449
"рай" 0 0.00160752320861632 0.00488639139995114 0.0175017929971419 0.00957052278980739 0.000191048243502449
"глубоко" 0.00417257781857632 0.0064300928344653 0.00488639139995114 0.016056690823066 0.0119631534872592 0.00362991662654654
"должно" 0 0 0 0.0176623599053726 0.00239263069745185 0.000573144730507348
"дунай" 0.0375532003671868 0.0385805570067918 0.00977278279990227 0.00422826191674071 0.00239263069745185 0.0372544074829776
"село" 0.0292080447300342 0.0200940401077041 0.0146591741998534 0.0102227598240187 0.0287115683694222 0.0183406313762351
"серебряный" 0.0250354669114579 0.0225053249206285 0.034204739799658 0.00711846626489258 0.00717789209235555 0.0299945742298845
"ножка" 0.0292080447300342 0.0273278945464775 0.0390911311996091 0.00749312238409745 0.00239263069745185 0.0273198988208502
"шаг" 0 0 0.00488639139995114 0.0175017929971419 0.00717789209235555 0.000382096487004898
"навек" 0 0.00160752320861632 0 0.0170200922724499 0.0287115683694222 0
"письмо" 0.00834515563715263 0.0385805570067918 0.0390911311996091 0.0066367655402006 0.0047852613949037 0.0282751400383625
"поцелуй" 0.0125177334557289 0.000803761604308162 0 0.0140228433188109 0.0263189376719703 0.0105076533926347
"собираться" 0.0458983560043395 0.0273278945464775 0.0195455655998045 0.00808186771427654 0.0334968297643259 0.022543692733289
"труп" 0 0 0 0.0177694045108597 0 0
"былой" 0.00417257781857632 0.000803761604308162 0.00488639139995114 0.017127136877937 0.0167484148821629 0.000191048243502449
"маша" 0.0166903112743053 0.0578708355101877 0 0.0033183827701003 0.00957052278980739 0.0361081180219629
"млада" 0.0417257781857632 0 0.0390911311996091 0.00717198856763613 0.0119631534872592 0.0332423943694262
"борьба" 0 0 0 0.0176623599053726 0 0
"радостный" 0 0.0128601856689306 0.0390911311996091 0.01461158864899 0.031104199066874 0.00382096487004898
"стыд" 0 0.00321504641723265 0.00488639139995114 0.0164848692450144 0.00717789209235555 0.00267467540903429
"трон" 0 0 0.00488639139995114 0.0175553152998855 0 0.000191048243502449
"вселенная" 0 0 0 0.0175017929971419 0.00239263069745185 0.000191048243502449
"горесть" 0 0.00160752320861632 0.0293183483997068 0.0148256778599642 0.0622083981337481 0.00343886838304409
"ночка" 0.0458983560043395 0.0554595506972632 0.0537503053994625 0.000963401449383958 0.031104199066874 0.039546986405007
"острый" 0.00834515563715263 0.0104489008560061 0.00488639139995114 0.0126312634474786 0.0263189376719703 0.0124181358276592
"близкий" 0 0.00482256962584897 0.00977278279990227 0.0165383915477579 0.00957052278980739 0.0011462894610147
"мчаться" 0 0 0 0.0172341814834241 0.0119631534872592 0
"видение" 0 0 0 0.0173947483916548 0.00239263069745185 0
